"Station","Epiyear","Epiweek","Date","Daily_Rainfall_Total_mm","Highest_30_Min_Rainfall_mm","Highest_60_Min_Rainfall_mm","Highest_120_Min_Rainfall_mm","Mean_Temperature_degC","Maximum_Temperature_degC","Minimum_Temperature_degC","Mean_Wind_Speed_kmh","Max_Wind_Speed_kmh"
"Newton",2020,17,2020-04-23,19,17,19,19,28.4,32.2,23.8,11.7,34.3
"Newton",2020,17,2020-04-24,28.4,13.4,15.2,16.8,27.1,33.8,23.8,12.4,46.5
"Newton",2020,17,2020-04-25,2.2,2,2,2.2,27.3,33,25.3,11.4,29.4
"Newton",2020,18,2020-04-26,21.2,18.4,20.6,20.6,26.9,32.3,24.6,12.7,30.9
"Newton",2020,18,2020-04-27,12.4,7.8,10.2,12.2,26.8,29.9,24.4,13.3,40.7
"Newton",2020,18,2020-04-28,0,0,0,0,28.2,32.6,25.7,13.9,35.2
"Newton",2020,18,2020-04-29,25.6,22.2,23.6,25.4,28.3,33.2,25.4,12.6,35.9
"Newton",2020,18,2020-04-30,49,36.8,42.8,45.2,27.2,32.1,24.3,10.3,43.5
"Newton",2020,18,2020-05-01,12.6,6,7,10.8,26.4,31.1,24.4,13.6,33.9
"Newton",2020,18,2020-05-02,0,0,0,0,28.6,32.6,26,13.3,33.9
"Newton",2020,19,2020-05-03,7.6,6.8,7,7.6,28.5,33.4,24.8,13,42.8
"Newton",2020,19,2020-05-04,7,4,5,6.4,27.8,30,26.1,10.8,25.6
"Newton",2020,19,2020-05-05,0,0,0,0,29,35.3,25.7,10.8,32
"Newton",2020,19,2020-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Newton",2020,19,2020-05-07,0,NA,NA,NA,NA,NA,NA,NA,NA
"Newton",2020,19,2020-05-08,22.6,13.8,19.2,22.4,28.8,32.8,24.5,12.6,44.3
"Newton",2020,19,2020-05-09,0,0,0,0,30.1,33.8,27.9,10,34.3
"Newton",2020,20,2020-05-10,25.2,9.6,11.4,11.8,28.7,32,24.6,9,44.3
"Newton",2020,20,2020-05-11,9.6,7.4,7.6,7.6,28.4,32,25,8,40.7
"Newton",2020,20,2020-05-12,0,0,0,0,29.4,33.5,28,8,54.4
"Newton",2020,20,2020-05-13,3.6,2.6,3,3.6,27.8,31.3,24.4,11.4,40.7
"Newton",2020,20,2020-05-14,9.8,9.8,9.8,9.8,28.7,33.4,25.3,9.5,36.3
"Newton",2020,20,2020-05-15,0,0,0,0,29.5,33.1,27.1,9.6,30.6
"Newton",2020,20,2020-05-16,0,0,0,0,29.6,33.8,28.1,7.9,32
"Newton",2020,21,2020-05-17,11.4,6,6.4,7.8,28.4,31.8,24,10.2,42.8
"Newton",2020,21,2020-05-18,1.6,1,2,3.8,28.9,32.7,25.2,11.6,29.8
"Newton",2020,21,2020-05-19,0,0,0,0,30.1,33.2,28,8.5,32
"Newton",2020,21,2020-05-20,4.2,3.6,3.6,3.8,28.1,31.2,24.2,11.2,38.2
"Newton",2020,21,2020-05-21,0,0,0,0,29.2,33.7,26.8,11.1,41.5
"Newton",2020,21,2020-05-22,43.6,19.2,27.2,42.4,27.7,32.6,22.8,9.6,46.9
"Newton",2020,21,2020-05-23,11.2,6.2,8.6,10.6,27.4,30.9,24.1,10.7,35.2
"Newton",2020,22,2020-05-24,0,0,0,0,29.4,33.3,27.3,8.3,25.6
"Newton",2020,22,2020-05-25,0,0,0,0,29.8,34.9,27.9,7.7,35.6
"Newton",2020,22,2020-05-26,27.4,27,27.2,27.2,29.7,34,24.8,11,33.5
"Newton",2020,22,2020-05-27,21,34.4,42.4,45,27.6,30.8,24,9.1,32.8
"Newton",2020,22,2020-05-28,30.2,23.4,26.8,28.2,28.8,33.7,23.8,8.6,31.3
"Newton",2020,22,2020-05-29,0,0,0.2,5.6,28.5,32.3,27,8.9,35.6
"Newton",2020,22,2020-05-30,0,0,0,0,28.3,33.1,26.6,8.2,27
"Newton",2020,23,2020-05-31,0,0,0,0,28.7,32.8,26.8,8.9,31.3
"Newton",2020,23,2020-06-01,7.8,2.4,NA,NA,26.7,29.1,24.3,9.4,42
"Newton",2020,23,2020-06-02,0,0,NA,NA,NA,NA,NA,NA,NA
"Newton",2020,23,2020-06-03,0,0,0,0,29,33,27.7,7.4,27.8
"Newton",2020,23,2020-06-04,34.8,20.6,32.6,33.8,28.1,32.6,24,9.1,35.6
"Newton",2020,23,2020-06-05,13.6,NA,NA,NA,27.5,30,25,11.7,46.9
"Newton",2020,23,2020-06-06,7.4,NA,NA,NA,27,28.7,24.4,8.3,36.3
"Newton",2020,24,2020-06-07,0,0,0,0,29.2,33.3,27.6,8.1,26.3
"Newton",2020,24,2020-06-08,0,0,0,0,29.5,34.3,28.2,8,33.2
"Newton",2020,24,2020-06-09,0,0,0,0,29.5,33.2,28,8.2,38.2
"Newton",2020,24,2020-06-10,8.4,7.2,8.4,8.4,29,32.7,26.5,8.7,37
"Newton",2020,24,2020-06-11,7.2,6,7,7,28.8,32.9,26.3,7.6,24.4
"Newton",2020,24,2020-06-12,6.2,4.8,5.6,6,28.3,30.8,25.3,8.1,29.8
"Newton",2020,24,2020-06-13,21.8,11,14.8,15.8,25.8,27.7,23.1,9.7,45.4
"Newton",2020,25,2020-06-14,25.4,24.6,25.4,25.4,27.4,31.9,24.6,8.6,34.3
"Newton",2020,25,2020-06-15,0,0,0,0,29.1,31.6,27.8,8,40.7
"Newton",2020,25,2020-06-16,13.4,7.2,7.2,7.2,27.9,30.9,25.7,7.3,37.4
"Newton",2020,25,2020-06-17,17.4,5.2,7.6,15,26.7,30.1,23.8,8.1,41.9
"Newton",2020,25,2020-06-18,0.8,0.6,0.6,0.6,27.3,30.4,25,8.1,34.3
"Newton",2020,25,2020-06-19,5.8,3,3,3,27.5,30.8,25,9.2,33.2
"Newton",2020,25,2020-06-20,20.4,6,7.2,10.2,26.1,28.5,24.1,9.6,51.1
"Newton",2020,26,2020-06-21,12.4,5,7.4,9.6,25.9,27,23.9,8.8,38.9
"Newton",2020,26,2020-06-22,19.4,11.4,16.2,18,26.7,29,23.2,8.4,64.4
"Newton",2020,26,2020-06-23,59.4,25,38.8,48,25.8,27.3,23,9.3,43.9
"Newton",2020,26,2020-06-24,18.6,9.8,15.4,17.2,26.3,26.9,24.1,9.8,47.2
"Newton",2020,26,2020-06-25,0,0,0,0,27.8,31,26.2,7.5,34.3
"Newton",2020,26,2020-06-26,0,0,0,0,28.4,30.9,26.7,8.2,31.3
"Newton",2020,26,2020-06-27,0.2,0.2,0.2,0.2,28.6,30.6,27.8,9.7,35.9
"Newton",2020,27,2020-06-28,5.8,5.6,5.8,5.8,28.6,31.9,25.3,9.1,45
"Newton",2020,27,2020-06-29,6.4,6.2,6.4,6.4,28.8,32.3,25.6,8.7,41.1
"Newton",2020,27,2020-06-30,0,0,0,0,28.7,32.2,27.3,9.6,35
"Pasir Panjang",2012,1,2012-01-01,0,NA,NA,NA,27.9,31.1,26,9.8,28.4
"Pasir Panjang",2012,1,2012-01-02,0,NA,NA,NA,28.1,32,25.8,12.6,34.6
"Pasir Panjang",2012,1,2012-01-03,0,NA,NA,NA,28,31.4,26.2,13.1,36
"Pasir Panjang",2012,1,2012-01-04,0,NA,NA,NA,27.7,32.3,25.4,12.6,35.3
"Pasir Panjang",2012,1,2012-01-05,0,NA,NA,NA,27.4,31.3,25.1,15.5,38.2
"Pasir Panjang",2012,1,2012-01-06,0,NA,NA,NA,28,32.3,25.4,15.1,42.8
"Pasir Panjang",2012,1,2012-01-07,0.2,NA,NA,NA,27.4,31.6,25.7,16.6,53.6
"Pasir Panjang",2012,2,2012-01-08,2.6,NA,NA,NA,25.8,27.3,24.2,17.3,44.6
"Pasir Panjang",2012,2,2012-01-09,4.6,NA,NA,NA,25.8,27.8,24.8,12,30.6
"Pasir Panjang",2012,2,2012-01-10,1,NA,NA,NA,25.6,27.4,24.1,13.3,33.1
"Pasir Panjang",2012,2,2012-01-11,0,NA,NA,NA,26.8,29.2,25,13.9,44.3
"Pasir Panjang",2012,2,2012-01-12,0,NA,NA,NA,26.6,29.3,24.8,17,46.8
"Pasir Panjang",2012,2,2012-01-13,0,NA,NA,NA,27.1,31.1,24.2,16.4,47.5
"Pasir Panjang",2012,2,2012-01-14,5.8,NA,NA,NA,27.8,31.6,25.2,9,27.4
"Pasir Panjang",2012,3,2012-01-15,0,NA,NA,NA,27.8,31.4,23.1,9.8,58.7
"Pasir Panjang",2012,3,2012-01-16,0,NA,NA,NA,28.6,31.8,26.4,8.8,30.6
"Pasir Panjang",2012,3,2012-01-17,3.8,NA,NA,NA,28.7,32.6,26.7,8.9,34.2
"Pasir Panjang",2012,3,2012-01-18,0,NA,NA,NA,27.7,30.2,23.9,8.1,47.2
"Pasir Panjang",2012,3,2012-01-19,0,NA,NA,NA,28.5,32.1,26.4,7.8,27.4
"Pasir Panjang",2012,3,2012-01-20,24.2,NA,NA,NA,26.4,31.1,23.4,9.4,37.8
"Pasir Panjang",2012,3,2012-01-21,42.2,NA,NA,NA,26.4,30.6,22.7,9.4,52.9
"Pasir Panjang",2012,4,2012-01-22,7,NA,NA,NA,27.2,31.3,24,11.7,46.1
"Pasir Panjang",2012,4,2012-01-23,0.8,NA,NA,NA,26.1,29.9,24.4,11.5,46.1
"Pasir Panjang",2012,4,2012-01-24,0.4,NA,NA,NA,27.2,30.2,24.9,14.1,40.7
"Pasir Panjang",2012,4,2012-01-25,0,NA,NA,NA,28,32.2,25.3,15.9,38.9
"Pasir Panjang",2012,4,2012-01-26,0,NA,NA,NA,27.8,30.4,25.9,14.9,40.3
"Pasir Panjang",2012,4,2012-01-27,1,NA,NA,NA,27.2,32.1,24.9,12.7,36.7
"Pasir Panjang",2012,4,2012-01-28,0,NA,NA,NA,26.8,28.9,25.8,13.7,37.1
"Pasir Panjang",2012,5,2012-01-29,0,NA,NA,NA,27.9,31.9,25.4,11.6,30.6
"Pasir Panjang",2012,5,2012-01-30,0,NA,NA,NA,27.5,30.6,25.2,10.7,38.9
"Pasir Panjang",2012,5,2012-01-31,34.8,NA,NA,NA,26.4,31.2,21.7,13.3,74.2
"Pasir Panjang",2012,5,2012-02-01,0,NA,NA,NA,27.6,31,25.5,13.8,38.9
"Pasir Panjang",2012,5,2012-02-02,7.4,NA,NA,NA,25.9,29.1,23,12,68
"Pasir Panjang",2012,5,2012-02-03,0.2,NA,NA,NA,25.9,28.1,25.1,8.8,28.4
"Pasir Panjang",2012,5,2012-02-04,0,NA,NA,NA,26.9,29.5,24.8,12.1,32.8
"Pasir Panjang",2012,6,2012-02-05,0,NA,NA,NA,27.6,31.4,25.5,12.6,30.2
"Pasir Panjang",2012,6,2012-02-06,39.4,NA,NA,NA,27.1,32.3,24.7,11.5,48.6
"Pasir Panjang",2012,6,2012-02-07,0,NA,NA,NA,27.5,31.3,25.3,10.3,29.9
"Pasir Panjang",2012,6,2012-02-08,0,NA,NA,NA,28.3,33.1,25.2,12.2,32.4
"Pasir Panjang",2012,6,2012-02-09,0,NA,NA,NA,27.6,31.3,24.7,12,36.7
"Pasir Panjang",2012,6,2012-02-10,0,NA,NA,NA,28.1,32.1,25.1,13.7,33.8
"Pasir Panjang",2012,6,2012-02-11,0,NA,NA,NA,28.3,32.5,26,15.5,36.7
"Pasir Panjang",2012,7,2012-02-12,1.4,NA,NA,NA,27.7,31.5,26.2,14.1,37.1
"Pasir Panjang",2012,7,2012-02-13,0,NA,NA,NA,27.3,30.5,26,12.6,33.1
"Pasir Panjang",2012,7,2012-02-14,0,NA,NA,NA,27.8,32.5,25.9,11.1,31.7
"Pasir Panjang",2012,7,2012-02-15,0,NA,NA,NA,27.6,31.7,25.5,10.7,31
"Pasir Panjang",2012,7,2012-02-16,0,NA,NA,NA,28.1,31.3,25.7,12.2,39.2
"Pasir Panjang",2012,7,2012-02-17,0,NA,NA,NA,27.7,31.4,26.1,10.2,31
"Pasir Panjang",2012,7,2012-02-18,7.6,NA,NA,NA,26.2,28.9,22.9,9.4,65.2
"Pasir Panjang",2012,8,2012-02-19,0,NA,NA,NA,26.5,29.1,23.5,12.8,61.9
"Pasir Panjang",2012,8,2012-02-20,27.4,NA,NA,NA,27.3,30.7,23.8,9.8,32.4
"Pasir Panjang",2012,8,2012-02-21,0.6,NA,NA,NA,27.2,29.5,25.6,8.5,26.6
"Pasir Panjang",2012,8,2012-02-22,36.4,NA,NA,NA,27.4,30.8,24.9,9,56.2
"Pasir Panjang",2012,8,2012-02-23,0,NA,NA,NA,28.3,31.7,25.9,9.5,28.8
"Pasir Panjang",2012,8,2012-02-24,0,NA,NA,NA,28.6,32.6,26.3,11.7,35.3
"Pasir Panjang",2012,8,2012-02-25,0,NA,NA,NA,28.6,31.5,26.4,9,24.1
"Pasir Panjang",2012,9,2012-02-26,26.8,NA,NA,NA,27.7,31.8,24.3,8.3,45.4
"Pasir Panjang",2012,9,2012-02-27,4.4,NA,NA,NA,27.6,30.3,25.1,8.7,38.2
"Pasir Panjang",2012,9,2012-02-28,0,NA,NA,NA,28.4,31.7,25.8,10.8,32.8
"Pasir Panjang",2012,9,2012-02-29,0.2,NA,NA,NA,27.7,32.1,26.3,12.3,34.6
"Pasir Panjang",2012,9,2012-03-01,15.2,NA,NA,NA,26.7,31.6,24.3,9,42.8
"Pasir Panjang",2012,9,2012-03-02,15.4,NA,NA,NA,26,29.7,24.3,7.9,37.4
"Pasir Panjang",2012,9,2012-03-03,0.4,NA,NA,NA,27.2,30.5,25.1,9.7,40.7
"Pasir Panjang",2012,10,2012-03-04,0,NA,NA,NA,28.3,32.7,26.1,8.4,34.6
"Pasir Panjang",2012,10,2012-03-05,42.2,NA,NA,NA,26.4,28.6,20.8,7.8,72.7
"Pasir Panjang",2012,10,2012-03-06,0,NA,NA,NA,28.2,31.8,25.7,8.3,23.8
"Pasir Panjang",2012,10,2012-03-07,0.4,NA,NA,NA,27.8,29.2,26.7,8.3,23.4
"Pasir Panjang",2012,10,2012-03-08,21.8,NA,NA,NA,27.7,29.9,25.2,16.1,41.8
"Pasir Panjang",2012,10,2012-03-09,0,NA,NA,NA,27.4,29.4,23.9,10.2,65.9
"Pasir Panjang",2012,10,2012-03-10,8.8,NA,NA,NA,27.5,31.8,24.7,8.6,42.8
"Pasir Panjang",2012,11,2012-03-11,11.2,NA,NA,NA,27.3,31.8,25.3,11.5,57.2
"Pasir Panjang",2012,11,2012-03-12,0,NA,NA,NA,26.4,28.6,25.2,16.5,43.9
"Pasir Panjang",2012,11,2012-03-13,35,NA,NA,NA,26.5,30.9,24.5,10.9,44.6
"Pasir Panjang",2012,11,2012-03-14,5.4,NA,NA,NA,25.1,26.2,23.6,10.4,32.4
"Pasir Panjang",2012,11,2012-03-15,0,NA,NA,NA,27.2,30.8,24.9,11.8,35.6
"Pasir Panjang",2012,11,2012-03-16,0,NA,NA,NA,28.9,33.5,26,12.1,35.3
"Pasir Panjang",2012,11,2012-03-17,0,NA,NA,NA,28.1,33.1,25.8,9.4,42.5
"Pasir Panjang",2012,12,2012-03-18,9.6,NA,NA,NA,27.4,32.3,22.9,8.6,59
"Pasir Panjang",2012,12,2012-03-19,0,NA,NA,NA,27.9,30.6,26.2,7.6,25.9
"Pasir Panjang",2012,12,2012-03-20,0,NA,NA,NA,28.6,30.9,26.4,9.3,25.2
"Pasir Panjang",2012,12,2012-03-21,0,NA,NA,NA,28.4,32,26.6,11.3,37.8
"Pasir Panjang",2012,12,2012-03-22,0.2,NA,NA,NA,28.3,31.6,26.6,8.7,39.6
"Pasir Panjang",2012,12,2012-03-23,0,NA,NA,NA,28.6,31.4,26.6,8.3,27.7
"Pasir Panjang",2012,12,2012-03-24,0,NA,NA,NA,28.4,31.5,26.4,9.5,37.4
"Pasir Panjang",2012,13,2012-03-25,44.8,NA,NA,NA,27.4,32.1,22.5,9.5,47.2
"Pasir Panjang",2012,13,2012-03-26,0.6,NA,NA,NA,28.1,31.7,26,10.6,37.4
"Pasir Panjang",2012,13,2012-03-27,8,NA,NA,NA,27.8,32.5,25.3,8.1,30.6
"Pasir Panjang",2012,13,2012-03-28,0,NA,NA,NA,27.8,30.3,25.6,7.5,31.7
"Pasir Panjang",2012,13,2012-03-29,0,NA,NA,NA,28.2,32.3,26.7,9.9,35.3
"Pasir Panjang",2012,13,2012-03-30,43.8,NA,NA,NA,28,30.2,25,10.5,51.8
"Pasir Panjang",2012,13,2012-03-31,4,NA,NA,NA,26.4,29.1,22.6,16,55.1
"Pasir Panjang",2012,14,2012-04-01,5.6,NA,NA,NA,28.8,30.9,26.6,11.3,30.6
"Pasir Panjang",2012,14,2012-04-02,3.4,NA,NA,NA,27.4,28.8,22.9,11.1,72.7
"Pasir Panjang",2012,14,2012-04-03,45.4,NA,NA,NA,28.2,30.3,26.6,8.7,32
"Pasir Panjang",2012,14,2012-04-04,0.2,NA,NA,NA,27.5,30.6,22.9,11.6,66.2
"Pasir Panjang",2012,14,2012-04-05,0,NA,NA,NA,28.7,31,26.5,7.3,25.9
"Pasir Panjang",2012,14,2012-04-06,2.8,NA,NA,NA,27.4,30.5,24.5,6.8,49.7
"Pasir Panjang",2012,14,2012-04-07,18.4,NA,NA,NA,27,30.6,24.4,6.4,33.8
"Pasir Panjang",2012,15,2012-04-08,13,NA,NA,NA,27.4,31.1,23.6,6.8,47.9
"Pasir Panjang",2012,15,2012-04-09,0,NA,NA,NA,27.4,29.9,25.7,8.1,23
"Pasir Panjang",2012,15,2012-04-10,0.4,NA,NA,NA,27.1,30.5,25.3,9.4,38.9
"Pasir Panjang",2012,15,2012-04-11,1.8,NA,NA,NA,27.4,28.9,25.8,9.1,29.9
"Pasir Panjang",2012,15,2012-04-12,6.8,NA,NA,NA,27.9,29.6,24.3,7.8,43.2
"Pasir Panjang",2012,15,2012-04-13,0,NA,NA,NA,29.2,31.3,26.8,8.5,22.7
"Pasir Panjang",2012,15,2012-04-14,31,NA,NA,NA,28.1,31,23.5,11.5,47.9
"Pasir Panjang",2012,16,2012-04-15,0,NA,NA,NA,27.7,30.7,25.2,9.5,28.4
"Pasir Panjang",2012,16,2012-04-16,0,NA,NA,NA,28.7,31.1,27.6,8.3,24.1
"Pasir Panjang",2012,16,2012-04-17,1,NA,NA,NA,27.5,28.7,26.4,9.4,34.2
"Pasir Panjang",2012,16,2012-04-18,0,NA,NA,NA,29.3,31.8,27.6,9.3,24.8
"Pasir Panjang",2012,16,2012-04-19,9.2,NA,NA,NA,27.8,30.3,24.6,10,54.7
"Pasir Panjang",2012,16,2012-04-20,67.8,NA,NA,NA,28.9,31.1,27,11.3,25.9
"Pasir Panjang",2012,16,2012-04-21,10.2,NA,NA,NA,27.5,29.7,24.1,18.4,57.2
"Pasir Panjang",2012,17,2012-04-22,0,NA,NA,NA,28.8,31.8,27,13.2,29.2
"Pasir Panjang",2012,17,2012-04-23,0.2,NA,NA,NA,NA,31.6,27.1,8.4,23.4
"Pasir Panjang",2012,17,2012-04-24,0.6,NA,NA,NA,27.4,29.2,26.6,9.7,41
"Pasir Panjang",2012,17,2012-04-25,3.4,NA,NA,NA,28.9,31.4,27.3,13.3,29.5
"Pasir Panjang",2012,17,2012-04-26,0.4,NA,NA,NA,29,30.9,25,12.8,41.4
"Pasir Panjang",2012,17,2012-04-27,0,NA,NA,NA,29,31.7,25.7,11.2,64.4
"Pasir Panjang",2012,17,2012-04-28,1.6,NA,NA,NA,29.3,31.1,25.4,8.4,38.9
"Pasir Panjang",2012,18,2012-04-29,1.4,NA,NA,NA,29.7,31.5,28.5,7.9,27.4
"Pasir Panjang",2012,18,2012-04-30,1.2,NA,NA,NA,28.5,30.9,25.3,10.9,45.7
"Pasir Panjang",2012,18,2012-05-01,0,NA,NA,NA,29,31.2,27.4,8.6,31
"Pasir Panjang",2012,18,2012-05-02,38.8,NA,NA,NA,27.9,29.2,24.9,9.8,38.2
"Pasir Panjang",2012,18,2012-05-03,0,NA,NA,NA,29.1,31.2,27.1,13.2,31
"Pasir Panjang",2012,18,2012-05-04,55.2,NA,NA,NA,29.5,31.1,28.4,9.5,40.3
"Pasir Panjang",2012,18,2012-05-05,0,NA,NA,NA,27.6,30.9,22.9,10.1,75.2
"Pasir Panjang",2012,19,2012-05-06,0.4,NA,NA,NA,27.9,31.5,25.4,8.9,62.6
"Pasir Panjang",2012,19,2012-05-07,2,NA,NA,NA,26.9,29,23,11.6,53.3
"Pasir Panjang",2012,19,2012-05-08,12.6,NA,NA,NA,29.1,32.2,26.6,9.1,29.5
"Pasir Panjang",2012,19,2012-05-09,11,NA,NA,NA,28.1,31.3,23,8.6,57.6
"Pasir Panjang",2012,19,2012-05-10,0,NA,NA,NA,29.1,32.3,26.7,7.5,21.2
"Pasir Panjang",2012,19,2012-05-11,0,NA,NA,NA,29.1,31.3,27.3,8.2,27.7
"Pasir Panjang",2012,19,2012-05-12,5.8,NA,NA,NA,29.7,31.6,27,11.4,41.8
"Pasir Panjang",2012,20,2012-05-13,0.2,NA,NA,NA,28.2,30.3,22.8,16.9,85
"Pasir Panjang",2012,20,2012-05-14,0.8,NA,NA,NA,30.1,32.1,28.5,14.4,40.3
"Pasir Panjang",2012,20,2012-05-15,95.2,NA,NA,NA,29.8,31,28.3,7.6,24.8
"Pasir Panjang",2012,20,2012-05-16,24,NA,NA,NA,28.4,30.8,20.9,10.7,90.7
"Pasir Panjang",2012,20,2012-05-17,0.6,NA,NA,NA,27.9,29.8,23.8,8.8,78.8
"Pasir Panjang",2012,20,2012-05-18,0,NA,NA,NA,29.5,31.6,27.2,7.8,27.7
"Pasir Panjang",2012,20,2012-05-19,0.4,NA,NA,NA,30.1,32.4,28.9,9.4,28.1
"Pasir Panjang",2012,21,2012-05-20,18.6,NA,NA,NA,29.9,32,28.6,8.6,24.1
"Pasir Panjang",2012,21,2012-05-21,7,NA,NA,NA,28.7,30.6,24.1,8.9,34.2
"Pasir Panjang",2012,21,2012-05-22,43.2,NA,NA,NA,30,32.2,25.1,8,32.4
"Pasir Panjang",2012,21,2012-05-23,0.6,NA,NA,NA,27.9,30,25.1,13.4,45.7
"Pasir Panjang",2012,21,2012-05-24,7.8,NA,NA,NA,29.5,32.4,28,9.8,27
"Pasir Panjang",2012,21,2012-05-25,0,NA,NA,NA,28.8,30.4,25.3,10.3,37.1
"Pasir Panjang",2012,21,2012-05-26,8.8,NA,NA,NA,29.4,32.3,28.2,9.8,31.7
"Pasir Panjang",2012,22,2012-05-27,0,NA,NA,NA,27.7,29.7,23.6,10.1,72
"Pasir Panjang",2012,22,2012-05-28,0,NA,NA,NA,29.5,31.4,27.1,8.7,25.9
"Pasir Panjang",2012,22,2012-05-29,19.4,NA,NA,NA,28.6,31,23.9,8.2,46.8
"Pasir Panjang",2012,22,2012-05-30,0,NA,NA,NA,29.1,31.6,27.2,6.9,22
"Pasir Panjang",2012,22,2012-05-31,8.6,NA,NA,NA,29,32.1,26,7.6,33.8
"Pasir Panjang",2012,22,2012-06-01,0,NA,NA,NA,27.9,29.7,25,9.3,40.3
"Pasir Panjang",2012,22,2012-06-02,0.2,NA,NA,NA,29.1,30.3,28,7,24.8
"Pasir Panjang",2012,23,2012-06-03,0,NA,NA,NA,28.9,31.4,26.6,7.3,21.2
"Pasir Panjang",2012,23,2012-06-04,0,NA,NA,NA,29.6,31,28.9,7.5,20.2
"Pasir Panjang",2012,23,2012-06-05,6.2,NA,NA,NA,29.6,31.2,28.1,7.9,23.8
"Pasir Panjang",2012,23,2012-06-06,0,NA,NA,NA,29.6,31.5,24.4,22.4,68.4
"Pasir Panjang",2012,23,2012-06-07,0,NA,NA,NA,30.2,32.3,29,13.1,33.8
"Pasir Panjang",2012,23,2012-06-08,35.4,NA,NA,NA,29.1,30.7,26.2,6.6,31.3
"Pasir Panjang",2012,23,2012-06-09,0.2,NA,NA,NA,27.2,29.3,23.1,14,51.1
"Pasir Panjang",2012,24,2012-06-10,0,NA,NA,NA,29.4,32.1,27.7,11.2,40.7
"Pasir Panjang",2012,24,2012-06-11,0,NA,NA,NA,29.6,30.9,28.7,9.3,31.3
"Pasir Panjang",2012,24,2012-06-12,0,NA,NA,NA,29.1,30.5,28.2,12.2,28.1
"Pasir Panjang",2012,24,2012-06-13,0,NA,NA,NA,30,32.8,28.3,8.6,22.7
"Pasir Panjang",2012,24,2012-06-14,0,NA,NA,NA,30.2,32.6,28.5,10.3,24.5
"Pasir Panjang",2012,24,2012-06-15,0,NA,NA,NA,30.2,32.4,28.6,9.3,23
"Pasir Panjang",2012,24,2012-06-16,0,NA,NA,NA,30,32.3,28.4,11.1,25.6
"Pasir Panjang",2012,25,2012-06-17,0,NA,NA,NA,30,32.2,28.5,11.5,29.9
"Pasir Panjang",2012,25,2012-06-18,0,NA,NA,NA,29.9,32.5,28.4,10.8,32.8
"Pasir Panjang",2012,25,2012-06-19,0,NA,NA,NA,29.4,31,27.8,9.7,29.9
"Pasir Panjang",2012,25,2012-06-20,0,NA,NA,NA,29.7,32.2,28.6,10.1,25.9
"Pasir Panjang",2012,25,2012-06-21,0,NA,NA,NA,28.7,31.1,27.3,9.8,29.5
"Pasir Panjang",2012,25,2012-06-22,0,NA,NA,NA,29.6,32.8,26.9,9.8,27.4
"Pasir Panjang",2012,25,2012-06-23,0,NA,NA,NA,30,32.7,28.7,11,25.2
"Pasir Panjang",2012,26,2012-06-24,0,NA,NA,NA,30,32.4,28.6,9.7,29.9
"Pasir Panjang",2012,26,2012-06-25,0,NA,NA,NA,29.5,31.4,28.7,12.5,50.4
"Pasir Panjang",2012,26,2012-06-26,0,NA,NA,NA,29.4,31.7,28.4,9.3,26.3
"Pasir Panjang",2012,26,2012-06-27,1.4,NA,NA,NA,28.4,29.9,24.6,8.5,58.7
"Pasir Panjang",2012,26,2012-06-28,0,NA,NA,NA,28.7,30.3,26.6,11.1,49.7
"Pasir Panjang",2012,26,2012-06-29,0,NA,NA,NA,29.6,31.4,28.5,10.9,31
"Pasir Panjang",2012,26,2012-06-30,15.4,NA,NA,NA,28.4,30.1,24.6,10.5,69.8
"Pasir Panjang",2012,27,2012-07-01,0,NA,NA,NA,29.2,31.5,27.3,10.7,31
"Pasir Panjang",2012,27,2012-07-02,20,NA,NA,NA,28.3,30.7,25.3,10.4,34.9
"Pasir Panjang",2012,27,2012-07-03,63.6,NA,NA,NA,27.2,29,23.4,10.3,74.2
"Pasir Panjang",2012,27,2012-07-04,19.8,NA,NA,NA,27.7,29.6,24.5,10.1,74.2
"Pasir Panjang",2012,27,2012-07-05,13.8,NA,NA,NA,27,28.6,23.9,11.8,34.2
"Pasir Panjang",2012,27,2012-07-06,0,NA,NA,NA,28.6,30.7,27.5,8.8,28.8
"Pasir Panjang",2012,27,2012-07-07,20.2,NA,NA,NA,28.3,30.8,24.2,8.4,34.6
"Pasir Panjang",2012,28,2012-07-08,0,NA,NA,NA,28.2,30.3,23.3,13.7,79.6
"Pasir Panjang",2012,28,2012-07-09,13.4,NA,NA,NA,28.6,30.1,27.1,8.6,32
"Pasir Panjang",2012,28,2012-07-10,0,NA,NA,NA,27.6,29.3,25.3,8.7,37.1
"Pasir Panjang",2012,28,2012-07-11,12.2,NA,NA,NA,27.8,29.1,25.5,11.2,52.9
"Pasir Panjang",2012,28,2012-07-12,18,NA,NA,NA,28.3,30.7,26.4,11,33.1
"Pasir Panjang",2012,28,2012-07-13,0,NA,NA,NA,28.7,30.6,26.5,9.5,29.2
"Pasir Panjang",2012,28,2012-07-14,5.2,NA,NA,NA,27.2,28.9,25.6,8.3,25.2
"Pasir Panjang",2012,29,2012-07-15,0,NA,NA,NA,28.1,30.9,27.1,8.6,40.7
"Pasir Panjang",2012,29,2012-07-16,13.6,NA,NA,NA,27.3,28.7,25.3,8.6,35.3
